"TOA5","GEOFISICO","CR1000","E11808","CR1000.Std.31.08","CPU:Geofisico_Coimbra_v4.2.CR1","37655","Dados24h"
"TIMESTAMP","RECORD","Anonymous4","Temp_Avg","Temp_Max","Temp_Min","Temp_Std","HRel_Avg","HRel_Max","HRel_Min","HRel_Std","pressao_Avg","pressao_Max","pressao_Min","pressao_Std","pnmm_Avg","pnmm_Max","pnmm_Min","VVento_Avg","DVento_Avg","DVento_Std","VVento_Std","VVento_Max","DVento_SMM","TempR5_Avg","TempR5_Min","TempS10_Avg","TempS20_Avg","TempS50_Avg","TempS100_Avg","Precip_Tot","IntPrec_Max","TempoPrec_Tot","RST_Tot","POrv","POrv_Avg","POrv_Max","POrv_Min"
"TS","RN","","oC","oC","oC","oC","%","%","%","%","hPa","hPa","hPa","hPa","hPa","hPa","hPa","m/s","Deg","Deg","m/s","m/s","degN","oC","oC","oC","oC","oC","oC","mm","mm/h","","","","","",""
"","","Smp","Avg","Max","Min","Std","Avg","Max","Min","Std","Avg","Max","Min","Std","Avg","Max","Min","WVc","WVc","WVc","Std","Max","SMM","Avg","Min","Avg","Avg","Avg","Avg","Tot","Max","Tot","Tot","Smp","Avg","Max","Min"
"2021-05-29 00:00:00",781,549,18.14,26.48,11.34,4.919,71.63,91.7,44.54,15.38,1003.597,1006.384,1001.442,1.114027,1020.348,1023.388,1018.105,2.247,303.1,68.45,1.55,9.16,320,19.77,13.78,"NAN",26.67,19.61,"NAN",0,0,1440,30161.27,12.8,12.48,15.7,9.93
"2021-05-30 00:00:00",782,549,17.96,25.12,14.11,3.756,78.03,92.5,56.56,12.2,1005.929,1008.855,1004.325,0.6930034,1022.727,1025.885,1020.769,2.535,322.8,29.88,1.209,8.26,316,20.34,14.59,"NAN",26.89,20.04,"NAN",0,0,1440,26841.36,13.36,13.84,17.27,12.53
"2021-05-31 00:00:00",783,549,19.2,27.14,13.89,4.733,79.31,97.4,53.01,14.6,1001.891,1005.973,998.9711,1.624044,1018.552,1022.969,1015.18,1.949,310.6,66.75,1.014,5.51,297,20.87,15.34,"NAN",28.27,20.47,"NAN",0,0,1440,27890.98,14.94,15.19,18.26,13.04
"2021-06-01 00:00:00",784,549,17.83,25.16,14.93,2.982,86,97.7,62.11,10.73,997.96,1001.442,996.0881,0.7802761,1014.631,1018.302,1012.366,1.909,285.8,42.42,1.222,8.63,304,21.09,16.04,"NAN",27.38,21.29,"NAN",0.1,0.001,1440,20023.69,14.44,15.31,18.72,14.29
"2021-06-02 00:00:00",785,549,16.68,18.34,15.45,0.836,82,94.6,70.87,5.919,998.8813,1001.03,996.0881,1.154825,1015.633,1017.859,1012.85,1.709,238.2,45.81,0.79,6.13,246,20.35,-19.41,17.55,23.03,20.93,"NAN",0.1,0.005,1440,5302.84,12.99,13.57,14.87,12.43
"2021-06-03 00:00:00",786,549,17,23.45,13.38,2.734,78.38,91.6,50.9,11.38,1001.928,1005.973,998.9711,1.983468,1018.714,1023.033,1015.783,2.329,274.3,66.83,1.581,8.99,351,20.67,14.98,19.58,24.55,20.97,"NAN",0.1,0.003,1440,17702.71,11.34,13.02,15.53,11.09
"2021-06-04 00:00:00",787,549,15.16,21.39,10.36,3.615,71.91,92.9,41.58,16.32,1006.52,1008.855,1004.737,0.990561,1023.493,1026.065,1021.796,3.483,324.7,22.98,1.859,11.24,316,20.75,14.07,21.2,23.73,20.93,"NAN",0,0,1440,30748.89,9.49,9.68,11.7,7.531
"2021-06-05 00:00:00",788,549,16.32,24.06,9.63,4.62,68.16,92.1,36.58,17.3,1008.656,1011.738,1006.796,0.6755657,1025.598,1028.725,1023.402,2.394,309.5,70.24,1.919,9.91,324,21.09,15.12,22.02,25.12,20.94,"NAN",0,0,1440,31563.75,9.89,9.85,12.26,6.925
"2021-06-06 00:00:00",789,549,18.42,26.72,10.64,5.524,68.35,90.7,43.31,17.07,1008.361,1010.503,1006.384,0.8270965,1025.176,1027.556,1022.707,2.096,291.3,63.03,1.486,8.6,313,21.64,15.32,24.38,27.06,21.14,"NAN",0,0,1440,30985.89,12.59,11.89,15.68,8.98
"2021-06-07 00:00:00",790,549,18.78,25.91,13.89,4.419,72.45,89.9,49.23,14.4,1008.349,1010.915,1006.384,0.9308636,1025.14,1027.677,1022.77,2.236,308.3,72.41,1.168,7.84,311,22.31,16.17,26.42,28.11,21.52,"NAN",0,0,1440,29137.96,13.23,13.35,16.9,11.84
"2021-06-08 00:00:00",791,549,18.15,25.5,13.55,4.099,78.18,93.8,55.37,13.63,1007.242,1009.267,1005.561,0.6522147,1024.051,1026.323,1021.972,2.314,321,49.15,1.274,7.85,307,22.45,16.18,26.26,27.46,21.91,"NAN",0,0,1440,26121.7,12.05,13.99,17.1,12.05
